interpreter.interpret,1561.945
interpreter.interpret,1558.582
interpreter.interpret,1562.269
interpreter.interpret,1568.716
interpreter.interpret,1563.402
icarus-verilog.compile_with_iverilog,0.306
icarus-verilog.simulate,13014.241
icarus-verilog.compile_with_iverilog,0.306
icarus-verilog.simulate,12974.485
icarus-verilog.compile_with_iverilog,0.306
icarus-verilog.simulate,12908.523
icarus-verilog.compile_with_iverilog,0.314
icarus-verilog.simulate,12718.343
icarus-verilog.compile_with_iverilog,0.308
icarus-verilog.simulate,12896.379
verilog.compile_with_verilator,27.011
verilog.simulate,463.275
verilog.compile_with_verilator,13.938
verilog.simulate,462.287
verilog.compile_with_verilator,13.886
verilog.simulate,463.123
verilog.compile_with_verilator,13.872
verilog.simulate,462.27
verilog.compile_with_verilator,13.823
verilog.simulate,463.165
